KEY,MEANING,DESCRIPTION,Sheet,CCMS-rule
NFAM_PRIOR_AUTH,the Non Family HR bill line's prior authority,OPA-EBS OUTPUT (BILL) BA FORM,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_RATE,the Non Family HR bill line's rate,OPA-EBS OUTPUT (BILL) BA FORM,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_ROUTINE_LETTERS,Non Family HR bill line's activity consists of routine letters,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_TIME,the Non Family HR bill line's activity time,OPA-EBS OUTPUT (BILL) BA FORM,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_TOTAL_CLAIM,the Non Family HR bill line's submitted line amount including VAT,OPA-EBS OUTPUT (BILL) BA FORM,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_UPLIFT,the Non Family HR bill line's uplift %,OPA-EBS OUTPUT (BILL) BA FORM,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_VAT,the Non Family HR bill line's VAT,OPA-EBS OUTPUT (BILL) BA FORM,OPA-EBS Output (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_VAT_CODE,Non Family HR bill line's VAT code,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NFAM_VAT_PERC_NUM,Non Family HR bill line's VAT percentage as a number,BILLING,ATTRIBUTES (BILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NI_NO,Client: National Insurance Number,Client: National Insurance Number,PUI-OPA Input (All),MR04:11714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR04-11714
NO_MEDIATION_TAKEN_PLACE,Mediation: No Mediation Has Taken Place/Has Only Partially Resolved The Issues,Mediation: No Mediation Has Taken Place/Has Only Partially Resolved The Issues,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_DEFAULT_LIMITATION_REASON,Proc: Reason For The Increase To The Proceeding Default Scope/Cost Limitation,Proc: Reason For The Increase To The Proceeding Default Scope/Cost Limitation,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_ECF_URGENCY_REASONS,Urgency: The reason for urgency of application,Urgency: The reason for urgency of application,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_ADD_INFO,Statement: Non Family Statement Of Case Additional Information,Statement: Non Family Statement Of Case Additional Information,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_ATTEMPT_SETTLE_DETAIL,The Non-Family Attempts To Settle Details Have Been Collected,The Non-Family Attempts To Settle Details Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_CERT_PREDICTED_COSTS,The Non-Family Predicted Costs Under The Certificate,The Non-Family Predicted Costs Under The Certificate,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_BEN_DISPOSAL,The Non-Family Cost Benefit Ratio To Disposal For The Proceeding,The Non-Family Cost Benefit Ratio To Disposal For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_BEN_RATIO_TRIAL,NonFam: Cost Benefit Ratio To Trial For The Non-Family Proceeding,NonFam: Cost Benefit Ratio To Trial For The Non-Family Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_BEN_TRIAL,The Non-Family Cost Benefit Ratio To Trial For The Proceeding,The Non-Family Cost Benefit Ratio To Trial For The Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_DETAIL_COLLECTED,The Proceeding Cost Details For The Non-Family Proceeding Have Been Collected,The Proceeding Cost Details For The Non-Family Proceeding Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_DISPOSE_COLLECTED,The Proceeding Non-Family Estimated Cost To Disposal Detail Has Been Collected,The Proceeding Non-Family Estimated Cost To Disposal Detail Has Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_TO_DATE_COLLECTED,The Proceeding Non-Family Estimated Cost To Date Detail Has Been Collected,The Proceeding Non-Family Estimated Cost To Date Detail Has Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COST_TRIAL_COLLECTED,The Proceeding Non-Family Estimated Cost To Trial Detail Has Been Collected,The Proceeding Non-Family Estimated Cost To Trial Detail Has Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_COSTS_TO_DATE,NonFam: Cost To Date,NonFam: Cost To Date,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_CRITERIA_COLLECTED,The Non-Family Criteria Have Been Collected,The Non-Family Criteria Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_PROPSECTS_COLLECTED,The Non-Family Prospects Of Success For The Proceeding Have Been Collected,The Non-Family Prospects Of Success For The Proceeding Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_PROSPECT_OF_SUCCESS,NonFam: The Non-Family Prospects Of Success,NonFam: The Non-Family Prospects Of Success,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_QUESTION_COMPLETE,The Non-Family Question Is Complete,The Non-Family Question Is Complete,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_STATEMENT_COLLECTED,The Non-Family Statement Of Case Has Been Collected,The Non-Family Statement Of Case Has Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_TOTAL_COST_DISP,App: The Total Non-Family Costs To Disposal,App: The Total Non-Family Costs To Disposal,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_TOTAL_COST_DISP_TRIAL,The Total Non-Family Costs To Disposal Or Trial,The Total Non-Family Costs To Disposal Or Trial,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAM_TOTAL_COST_TRIAL,App: The Total Non-Family Costs To Trial,App: The Total Non-Family Costs To Trial,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAMILY_STATEMENT,THE NON-FAMILY STATEMENT OF CASE,MERITS,ENTITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAMILY_STATEMENT_INSTANCE,The instance of non-family statement of case detail,The instance of non-family statement of case detail,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_FAMILY_STMT_DETAIL,Statement: The Non-Family Statement Of Case Detail ,Statement: The Non-Family Statement Of Case Detail ,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_AMD_CORR,Correspondence and evidence in relation to the amendment,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_AMD_COUNSEL,Counsels opinion in relation to the amendment,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_AMD_CT_ORDER,Court order in relation to the amendment,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_AMD_EXPERT,Experts report in relation to the amendment,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_AMD_PLEAD,Pleadings in relation to the amendment,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_AMD_SOLS_RPT,Solicitors report in relation to the amendment,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_CORR_ADR,Relevant alternative dispute resolution correspondence,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_CORR_SETTLE,Relevant correspondence with regard to the attempts to settle,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_COUNSEL_OP,Existing counsels opinion in relation to the matter,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_CTORDER,Existing family court order(s),OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_EXPERT_EXIST,Existing experts reports in relation to the matter,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_EXPERT_RPT,Expert report,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_ICA_LETTER,Letter from the International Child Abduction and Contact Unit,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_LTTR_ACTION,Letter before action and any response,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_OMBUD_RPT,Complaint response or ombudsman report,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_PLEADINGS,Pleadings,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_PRE_ACT_DISC,Pre action disclosure,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_SEP_STATE,Separate statement,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_MAND_COPY_WARNING_LTTR,Warning letter,OPA-EBS OUTPUT (MER) EVIDENCE,OPA-EBS Output (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NON_QUANTIFIABLE_REMEDY,The Client Is Primarily Seeking A Non-Quantifiable Remedy,The Client Is Primarily Seeking A Non-Quantifiable Remedy,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NONFAM_COST_BEN_CALC_COMPLETE,The Calculation Of The Proceeding Cost Benefit Ratio To Disposal For Claimant,The Calculation Of The Proceeding Cost Benefit Ratio To Disposal For Claimant,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NONFAM_COST_BEN_RATIO_DISPOSAL,NonFam: Cost Benefit Ratio To Disposal For The Non-Family Proceeding,NonFam: Cost Benefit Ratio To Disposal For The Non-Family Proceeding,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NONFAM_COST_BEN_TRIAL_COMPLETE,The Calculation Of The Proceeding Cost Benefit Ratio To Trial For The Claimant,The Calculation Of The Proceeding Cost Benefit Ratio To Trial For The Claimant,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
NOTIFICATION_OF_DP_COLLECTED,The Notification Of Devolved Powers Details Have Been Collected,The Notification Of Devolved Powers Details Have Been Collected,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_COST_AGAINST_CLIENT_DETAIL,OthPart: Further Information  Existing Damages Or Cost Order Against Client,OthPart: Further Information  Existing Damages Or Cost Order Against Client,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_DEFEND_DETAILS_COLLECTED,The Opponent & Other Parties Detail For The Defendant In Non-Family Proceedings,The Opponent & Other Parties Detail For The Defendant In Non-Family Proceedings,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_EXISTING_DAMS_COSTS_ORDER,OthPart: The Opp/Other Party Has An Existing Damages/Costs Order Against Client,OthPart: The Opp/Other Party Has An Existing Damages/Costs Order Against Client,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_INSURED_AGAINST_CLAIM,OthPart: The Opponent & Other Parties Is Insured Against The Client's Claim,OthPart: The Opponent & Other Parties Is Insured Against The Client's Claim,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_IS_DEFENDANT,The Opponent & Other Parties Is The Defendant,The Opponent & Other Parties Is The Defendant,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_OTH_PTY_DETAIL_COMPLETE,The Opponents & Other Parties Entity Input Is Complete,The Opponents & Other Parties Entity Input Is Complete,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_RELATIONSHIP_TO_CASE,OthPart: The Opponent & Other Parties Relationship To Case,OthPart: The Opponent & Other Parties Relationship To Case,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPP_RELATIONSHIP_TO_CLIENT,OthPart: The Opponent & Other Parties Relationship To Client,OthPart: The Opponent & Other Parties Relationship To Client,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPPONENT_DOB,Date of Birth,Date of Birth,PUI-OPA Input (All),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
OPPONENT_DOB_MERITS,OthPart: Date of Birth,OthPart: Date of Birth,ATTRIBUTES (MER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
